molecule (Canonical/Isomeric SMILES),bacteria,MIC (µmol mL−1),MIC (µg mL−1),doi,id,type,group,group_name,Unnamed: 9,Molecular weight,MIC,log MIC,S. aureus,E. coli,Unnamed: 15,SAScore,MolWt,TPSA,HBD,HBA,RotatableBonds,LogP,QED Score
O=C1C=C(NN1CC2=NC=3C=CC=CC3N2)C,S. aureus,0.684,156.25,https://doi.org/10.3390/antibiotics10081002,83a,hybrid,C1=CNN=C1,Пиразол,пиразол,228.25500000000005,0.684,-0.1649438982798837,+,-,,8.668447152673828,228.25500000000005,66.47,2.0,3.0,2.0,1.40942,0.6960339772314369
O=C1C=C(NN1CC2=NC=3C=CC(=CC3N2)N(=O)=O)C,S. aureus,9.15,2500.0,https://doi.org/10.3390/antibiotics10081002,83b,hybrid,C1=CNN=C1,,,273.25200000000007,9.15,0.9614210940664484,+,-,,8.70966029095846,273.25200000000007,109.61,2.0,5.0,3.0,1.3176199999999998,0.5534633923739148
OC=1C=CC=CC1C2=NN(C=C2C3=NC=4C=CC=CC4N3)C5=NC=CC=C5,S. aureus,,62.5,https://doi.org/10.3390/antibiotics10081002,28g,hybrid,C1=CNN=C1,,,353.38500000000005,176.86093071296176,2.2476319061164087,+,-,,8.804937509573431,353.38500000000005,79.62,2.0,5.0,3.0,4.183200000000003,0.5097806938325279
N1=CN=C(C=2NC=NC12)N3CCOCC3,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,1,hybrid,C1=C2C(=NC=N1)N=CN2,,,205.22099999999992,1247.435691279158,3.0960181658044506,+,-,,8.641073441804128,205.22099999999992,66.93,1.0,5.0,1.0,0.1894999999999997,0.7194331179429966
N1=CN(C=2C=CC=CC12)CCN3C=NC=4C3=NC=NC4N5CCOCC5,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2a,hybrid,C1=C2C(=NC=N1)N=CN2,,,349.3980000000002,732.6887961579627,2.864919550616425,+,-,,8.791473205437047,349.3980000000002,73.89,0.0,8.0,4.0,1.7128,0.5584108995291102
N1=CN(C=2C=C(C(=CC12)C)C)CCN3C=NC=4C3=NC=NC4N5CCOCC5,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2b,hybrid,C1=C2C(=NC=N1)N=CN2,,,377.45200000000017,678.2319341267231,2.831378234407731,+,-,,8.818338538521378,377.45200000000017,73.89,0.0,8.0,4.0,2.3296400000000004,0.5434412960553467
N=1C=NC(=C2N=CN(C12)CCN3C(=NC=4C=CC=CC43)C)N5CCOCC5,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2c,hybrid,C1=C2C(=NC=N1)N=CN2,,,363.4250000000002,704.4094379858287,2.8478251662016936,+,-,,8.804937509573431,363.4250000000002,73.89,0.0,8.0,4.0,2.02122,0.5522709286788389
FC(F)(F)C1=NC=2C=CC=CC2N1CCN3C=NC=4C3=NC=NC4N5CCOCC5,S. aureus,,32.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2d,hybrid,C1=C2C(=NC=N1)N=CN2,,,417.39500000000027,76.66598785323251,1.8846027359992283,+,-,,8.844935591952018,417.39500000000027,73.89,0.0,8.0,4.0,2.7316000000000003,0.5084871770207563
O=N(=O)C=1C=CC2=C(N=C(N2CCN3C=NC=4C3=NC=NC4N5CCOCC5)C)C1,S. aureus,,16.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2e,hybrid,C1=C2C(=NC=N1)N=CN2,,,408.42200000000025,39.175166861726325,1.5930108549676258,+,-,,8.844935591952018,408.42200000000025,117.03,0.0,10.0,5.0,1.92942,0.3631544643215585
O=C(C1=NC=2C=CC=CC2N1CCN3C=NC=4C3=NC=NC4N5CCOCC5)C,S. aureus,,32.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2f,hybrid,C1=C2C(=NC=N1)N=CN2,,,391.4350000000002,81.7504822001098,1.9124903229987364,+,-,,8.831672371174363,391.4350000000002,90.96,0.0,9.0,5.0,1.9154,0.48006728138015586
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC)N5CCOCC5,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3a,hybrid,C1=C2C(=NC=N1)N=CN2,,,363.4250000000002,704.4094379858287,2.8478251662016936,+,-,,8.804937509573431,363.4250000000002,73.89,0.0,8.0,4.0,2.0808,0.5526765599970208
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCC)N5CCOCC5,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3b,hybrid,C1=C2C(=NC=N1)N=CN2,,,391.4790000000003,653.9303513087542,2.815531495032144,+,-,,8.831672371174363,391.4790000000003,73.89,0.0,8.0,6.0,2.8610000000000007,0.5031815084986374
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCC)N5CCOCC5,S. aureus,,4.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3c,hybrid,C1=C2C(=NC=N1)N=CN2,,,419.5330000000004,9.534410880669688,0.9792938636978566,+,-,,8.858125234884326,419.5330000000004,73.89,0.0,8.0,8.0,3.641200000000002,0.40608347458464183
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCC)N5CCOCC5,S. aureus,,512.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3d,hybrid,C1=C2C(=NC=N1)N=CN2,,,447.5870000000005,1143.9116864430814,3.0583924968600327,+,-,,8.884273883353071,447.5870000000005,73.89,0.0,8.0,10.0,4.421400000000004,0.33511946786011115
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCC)N5CCOCC5,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3e,hybrid,C1=C2C(=NC=N1)N=CN2,,,475.6410000000006,538.2210532733715,2.730960681799385,+,-,,8.910101860758425,475.6410000000006,73.89,0.0,8.0,12.0,5.201600000000004,0.26222173498513696
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCCCC)N5CCOCC5,S. aureus,,16.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3f,hybrid,C1=C2C(=NC=N1)N=CN2,,,503.6950000000007,31.76525476726983,1.50195234286271,+,-,,8.935597317008098,503.6950000000007,73.89,0.0,8.0,14.0,5.981800000000006,0.1970719291266407
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCCCCCCCC)N5CCOCC5,S. aureus,,64.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3g,hybrid,C1=C2C(=NC=N1)N=CN2,,,559.8030000000006,114.32593251554552,2.0581447524511804,+,-,,8.98556103370835,559.8030000000006,73.89,0.0,8.0,18.0,7.542200000000008,0.11725792869923449
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC=C)N5CCOCC5,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3h,hybrid,C1=C2C(=NC=N1)N=CN2,,,375.43600000000026,681.8738746417495,2.8337040511774667,+,-,,8.818338538521378,375.43600000000026,73.89,0.0,8.0,5.0,2.2469,0.4982734272500246
C#CCN1C(=NC=2C=CC=CC21)CN3C=NC=4C3=NC=NC4N5CCOCC5,S. aureus,,128.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3i,hybrid,C1=C2C(=NC=N1)N=CN2,,,373.4200000000002,342.77756949279615,2.5350123950357992,+,-,,8.818338538521378,373.4200000000002,73.89,0.0,8.0,4.0,1.6941,0.5070722502902208
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC=5C=CC=CC5)N6CCOCC6,S. aureus,,512.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4a,hybrid,C1=C2C(=NC=N1)N=CN2,,,425.49600000000027,1203.3015586515494,3.080374479248744,+,-,,8.871238734620038,425.49600000000027,73.89,0.0,8.0,5.0,3.1092000000000013,0.430832502810507
FC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4b,hybrid,C1=C2C(=NC=N1)N=CN2,,,443.4860000000003,577.2448284726008,2.761360050769165,+,-,,8.884273883353071,443.4860000000003,73.89,0.0,8.0,5.0,3.2483000000000013,0.4152563239825261
FC1=CC=CC(=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4c,hybrid,C1=C2C(=NC=N1)N=CN2,,,443.4860000000003,577.2448284726008,2.761360050769165,+,-,,8.884273883353071,443.4860000000003,73.89,0.0,8.0,5.0,3.2483000000000004,0.4152563239825261
FC1=CC=C(C=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4d,hybrid,C1=C2C(=NC=N1)N=CN2,,,443.4860000000003,577.2448284726008,2.761360050769165,+,-,,8.884273883353071,443.4860000000003,73.89,0.0,8.0,5.0,3.2483000000000004,0.4152563239825261
ClC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4e,hybrid,C1=C2C(=NC=N1)N=CN2,,,459.94100000000026,556.5931282490577,2.745537840190734,+,-,,8.884273883353071,459.94100000000026,73.89,0.0,8.0,5.0,3.7626000000000026,0.3981508876428179
ClC1=CC=CC(=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus,,512.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4f,hybrid,C1=C2C(=NC=N1)N=CN2,,,459.94100000000026,1113.1862564981154,3.0465678358547152,+,-,,8.884273883353071,459.94100000000026,73.89,0.0,8.0,5.0,3.7626000000000026,0.3981508876428179
ClC1=CC=C(C=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,S. aureus,,512.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4g,hybrid,C1=C2C(=NC=N1)N=CN2,,,459.94100000000026,1113.1862564981154,3.0465678358547152,+,-,,8.884273883353071,459.94100000000026,73.89,0.0,8.0,5.0,3.7626000000000026,0.3981508876428179
N1=CN=C(C=2NC=NC12)N3CCCCC3,S. aureus,,32.0,https://doi.org/10.1016/j.bmcl.2018.03.046,5a,hybrid,C1=C2C(=NC=N1)N=CN2,,,203.2489999999999,157.44234903984776,2.197121560809276,+,-,,8.641073441804128,203.2489999999999,57.7,1.0,4.0,1.0,1.3432,0.7595354927253046
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCC)N5CCCCC5,S. aureus,,16.0,https://doi.org/10.1016/j.bmcl.2018.03.046,6a,hybrid,C1=C2C(=NC=N1)N=CN2,,,417.5610000000004,38.31775477115914,1.5834000536668578,+,-,,8.858125234884326,417.5610000000004,64.66,0.0,7.0,8.0,4.794900000000005,0.3855707499723378
N1=CN=C(C=2NC=NC12)N3CCCC3,S. aureus,,64.0,https://doi.org/10.1016/j.bmcl.2018.03.046,5b,hybrid,C1=C2C(=NC=N1)N=CN2,,,189.22199999999992,338.22705605056507,2.529208345495534,+,-,,8.62746945134546,189.22199999999992,57.7,1.0,4.0,1.0,0.9530999999999998,0.7253199760400634
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCC)N5CCCC5,S. aureus,,32.0,https://doi.org/10.1016/j.bmcl.2018.03.046,6b,hybrid,C1=C2C(=NC=N1)N=CN2,,,403.5340000000004,79.29938989031895,1.899269845977287,+,-,,8.844935591952018,403.5340000000004,64.66,0.0,7.0,8.0,4.404800000000003,0.40795936802694027
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC=C(C=C2)OC)N=C(S3)N4CCOCC4)[N]5)Cl,S. aureus,149.9,,https://doi.org/10.1016/j.bioorg.2023.106538,6d,hybrid,O(CCNC1)C1,морфолин,,425.9210000000003,149.9,2.1758016328482794,+,-,,8.831672371174363,425.9210000000003,61.05,0.0,6.0,4.0,4.636500000000004,0.6106896291882025
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC=C(C=C2)OC)N=C(S3)N4CCOCC4)[N]5)Br,S. aureus,67.8,,https://doi.org/10.1016/j.bioorg.2023.106538,6e,hybrid,O(CCNC1)C1,,,470.3720000000002,67.8,1.831229693867064,+,-,,8.831672371174363,470.3720000000002,61.05,0.0,6.0,4.0,4.745600000000004,0.5526426151531834
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC(=CC=C2)OC)N=C(S3)N4CCOCC4)[N]5)C,S. aureus,19.6,,https://doi.org/10.1016/j.bioorg.2023.106538,6g,hybrid,O(CCNC1)C1,,,405.5030000000002,19.6,1.292256071356476,+,-,,8.831672371174363,405.5030000000002,61.05,0.0,6.0,4.0,4.291520000000004,0.6496036260066697
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC(=CC=C2)OC)N=C(S3)N4CCOCC4)[N]5)F,S. aureus,77.9,,https://doi.org/10.1016/j.bioorg.2023.106538,6h,hybrid,O(CCNC1)C1,,,409.4660000000002,77.9,1.8915374576725643,+,-,,8.831672371174363,409.4660000000002,61.05,0.0,6.0,4.0,4.122200000000005,0.6503434051286263
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC(=CC=C2)OC)N=C(S3)N4CCOCC4)[N]5)Br,S. aureus,67.8,,https://doi.org/10.1016/j.bioorg.2023.106538,6j,hybrid,O(CCNC1)C1,,,470.3720000000002,67.8,1.831229693867064,+,-,,8.831672371174363,470.3720000000002,61.05,0.0,6.0,4.0,4.745600000000004,0.5526426151531834
C1=CC5=C(C=C1)N=C(C3=C(C2=CC=C(C=C2)Cl)N=C(S3)N4CCOCC4)[N]5,S. aureus,80.7,,https://doi.org/10.1016/j.bioorg.2023.106538,6k,hybrid,O(CCNC1)C1,,,395.8950000000002,80.7,1.9068735347220704,+,-,,8.804937509573431,395.8950000000002,51.82,0.0,5.0,3.0,4.627900000000004,0.6493402289456239
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC=C(C=C2)Cl)N=C(S3)N4CCOCC4)[N]5)F,S. aureus,77.2,,https://doi.org/10.1016/j.bioorg.2023.106538,6m,hybrid,O(CCNC1)C1,,,413.8850000000002,77.2,1.887617300335736,+,-,,8.818338538521378,413.8850000000002,51.82,0.0,5.0,3.0,4.767000000000004,0.6212418369215439
FC(F)(F)C=1C=C(N=C(C1)N2CCC(C3=NC=4C=CC=CC4N3CC)CC2)C=5C=CC=CC5,S. aureus,,9.375,http://dx.doi.org/10.2174/1570180811666140725185713,5a,hybrid,C1CCNCC1,пиперидин,,450.5080000000002,20.80984133467107,1.3182687689314965,+,-,,8.884273883353071,450.5080000000002,33.95,0.0,4.0,4.0,6.521000000000006,0.35491263836396947
N=1N=C(SC1NC)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,S. aureus,,62.5,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5a,hybrid,C1=NN=CS1,тиадиазол,,335.4360000000001,186.3246640193658,2.2702703467831844,+,-,,8.764373377666843,335.4360000000001,66.49000000000001,2.0,5.0,3.0,4.406940000000002,0.5819404621924036
ClCCNC1=NN=C(S1)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,S. aureus,,62.5,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5c,hybrid,C1=NN=CS1,,,383.9080000000001,162.79942069454134,2.2116528551624475,+,-,,8.791473205437047,383.9080000000001,66.49000000000001,2.0,5.0,5.0,5.015940000000003,0.47488684976323026
N=1N=C(SC1NC(C)C)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,S. aureus,,125.0,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5f,hybrid,C1=NN=CS1,,,363.4900000000001,343.8884150870724,2.536417545555938,+,-,,8.791473205437047,363.4900000000001,66.49000000000001,2.0,5.0,4.0,5.185540000000004,0.5237903369864196
N=1N=C(SC1NCCC)C=2C=CC(=CC2)C3=NC=4C=C(C(=CC4N3)C)C,S. aureus,,125.0,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5g,hybrid,C1=NN=CS1,,,363.4900000000001,343.8884150870724,2.536417545555938,+,-,,8.791473205437047,363.4900000000001,66.49000000000001,2.0,5.0,5.0,5.187140000000004,0.5121270995999798
N=1N=C(SC1NC2=CC=C(OC)C=C2)C=3C=CC(=CC3)C4=NC=5C=C(C(=CC5N4)C)C,S. aureus,,15.625,https://doi.org/10.1021/acsomega.2c06142?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5h,hybrid,C1=NN=CS1,,,427.5330000000002,36.54688643917544,1.5628503837594598,+,-,,8.858125234884326,427.5330000000002,75.72,2.0,6.0,5.0,6.117440000000004,0.35346584633336414
ClC1=CC=C2C(N=C(C=3C=CC(OCC=4C=CC=CC4)=CC3)N2C5CCCC5)=C1,S. aureus,,3.12,https://doi.org/10.1016/j.bioorg.2019.103252,25,hybrid,C1CCCC1,Циклопентан,,402.9250000000002,7.743376558912946,0.8889303794342069,+,-,,8.831672371174363,402.9250000000002,27.05,0.0,3.0,5.0,7.050800000000006,0.3572417175769001
CC1=CC(=CC=C1)CN2C(=NC3=CC=CC=C32)C,S. aureus,,8.0,http://dx.doi.org/10.2174/0929867329666220407094430,53,hybrid,C1=CNC=C1,пиррол,,236.318,33.85269001938066,1.5295931845176345,+,-,,8.682179584131935,236.318,17.82,0.0,2.0,2.0,3.7014400000000025,0.6630410804567367
CC1=CC(=CC=C1)CN2C=NC3=C2C=C(C(=C3)C)C,S. aureus,,32.0,http://dx.doi.org/10.2174/0929867329666220407094430,54,hybrid,C1=CNC=C1,,,250.345,127.82360342727036,2.1066110564179885,+,-,,8.695921646084624,250.345,17.82,0.0,2.0,2.0,4.009860000000003,0.6716413770900524
C1=C2C(=CC=C1)N=C([N]2)COC3=CC=C(C=C3)C(C#[N])N(C4=CC=C(C=C4)F)[H],S. aureus,,3.9,http://dx.doi.org/10.2174/0929867329666220407094430,64,hybrid,C1=CNC=C1,,,371.395,10.500949124247768,1.0212285543837134,+,-,,8.987137334469544,371.395,71.50999999999999,1.0,4.0,6.0,4.860980000000002,0.6724463019452789
ClC=1C=CC=CC1N2N=NC(=C2)CN3C=C(C4=NC=5C=CC=CC5N4)C=6C=CC=CC63,S. aureus,,6.25,https://doi.org/10.1007/s11030-018-9828-1,4b,hybrid,С1=СNN=N1,,,424.8950000000001,14.709516468774634,1.167598396833958,+,-,,8.858125234884326,424.8950000000001,64.32,1.0,5.0,4.0,5.467000000000003,0.40795768126675874
ClC1=CC=C(C=C1)N2N=NC(=C2)CN3C=C(C4=NC=5C=CC=CC5N4)C=6C=CC=CC63,S. aureus,,3.125,https://doi.org/10.1007/s11030-018-9828-1,4c,hybrid,С1=СNN=N1,,,424.8950000000001,7.354758234387317,0.866568401169977,+,-,,8.858125234884326,424.8950000000001,64.32,1.0,5.0,4.0,5.467000000000003,0.40795768126675874
N1=NN(C=C1CN2C=C(C3=NC=4C=CC=CC4N3)C=5C=CC=CC52)C6=CC=C(OC)C=C6,S. aureus,,12.5,https://doi.org/10.1007/s11030-018-9828-1,4g,hybrid,С1=СNN=N1,,,420.47600000000017,29.728212787412343,1.4731688009003436,+,-,,8.871238734620038,420.47600000000017,73.55,1.0,6.0,5.0,4.822200000000004,0.43386063597337937
O=N(=O)C=1C=CC=CC1N2N=NC(=C2)CN3C=C(C4=NC=5C=CC=CC5N4)C=6C=CC=CC63,S. aureus,,3.125,https://doi.org/10.1007/s11030-018-9828-1,4h,hybrid,С1=СNN=N1,,,435.44700000000006,7.176533539098903,0.8559147188421908,+,-,,8.884273883353071,435.44700000000006,107.46,1.0,7.0,5.0,4.721800000000003,0.31133745576089095
FC(F)(F)C=1C=CC=C(C1)N2N=NC(=C2)CN3C=C(C4=NC=5C=CC=CC5N4)C=6C=CC=CC63,S. aureus,,12.5,https://doi.org/10.1007/s11030-018-9828-1,4j,hybrid,С1=СNN=N1,,,458.4470000000002,27.26596531332956,1.4356208778831414,+,-,,8.89722879283236,458.4470000000002,64.32,1.0,5.0,4.0,5.832400000000003,0.3614261176929993
FC=1C=CC(=CC1)C=2N=C3C=CC(Cl)=CC3=C(C2)C4=NC5=NC=CC=C5N4,S. aureus,,6.25,http://dx.doi.org/10.5772/intechopen.108949,XLV,hybrid,C1=CC=C2C(=C1)C=CC=N2,хинолин,,374.8060000000001,16.67529335176064,1.2220734827643154,+,-,,8.804937509573431,374.8060000000001,54.46,1.0,3.0,2.0,5.632600000000003,0.43518835211488327
FC=1C=CC(=CC1)C2=NC=3C=CC(Cl)=CC3C(=C2)C4=NC=5C=C(Cl)C(Cl)=CC5N4,S. aureus,,6.25,http://dx.doi.org/10.5772/intechopen.108949,XLVI,hybrid,C1=CC=C2C(=C1)C=CC=N2,,,442.70800000000014,14.117657688589317,1.1497626473316531,+,-,,8.831672371174363,442.70800000000014,41.57,1.0,2.0,2.0,7.544400000000002,0.30657881096080297
FC=1C=CC(=CC1)C=2N=C3C=CC=CC3=C(C2)C4=NC5=NC=CC=C5N4,S. aureus,,6.25,http://dx.doi.org/10.5772/intechopen.108949,XLVII,hybrid,C1=CC=C2C(=C1)C=CC=N2,,,340.36100000000005,18.362855908873225,1.2639402263755362,+,-,,8.791473205437047,340.36100000000005,54.46,1.0,3.0,2.0,4.979200000000003,0.4929958830987951
FC=1C=CC(=CC1)C2=NC=3C=CC=CC3C(=C2)C4=NC=5C=C(Cl)C(Cl)=CC5N4,S. aureus,,6.25,http://dx.doi.org/10.5772/intechopen.108949,XLVIII,hybrid,C1=CC=C2C(=C1)C=CC=N2,,,408.2630000000001,15.3087593046639,1.1849399948150363,+,-,,8.818338538521378,408.2630000000001,41.57,1.0,2.0,2.0,6.891000000000003,0.3455759952328506
C1=CC=C2C(=C1)N=C([N]2)C3=CC=C(C=C3)C4=CC=C(C=C4)N(N=C5C(=NN(C5=O)C6=CC=C(C=C6)Cl)C)[H],S. aureus,,7.81,http://doi.org/10.31788/RJC.2023.1638382,34,hybrid,C1=CN=CN=C1,,,503.9730000000002,15.496861935063974,1.1902437638308037,+,-,,8.935597317008098,503.9730000000002,83.52000000000001,1.0,5.0,5.0,6.525400000000005,0.3140927046608815
C1=CC=C2C(=C1)N=C([N]2)C3=CC=C(C=C3)C4=CC=C(C=C4)N(\N=C\5C(=NN(C5=O)C6=CC=CC(=C6)Cl)C)[H],S. aureus,,7.81,http://doi.org/10.31788/RJC.2023.1638382,35,hybrid,C1=CN=CN=C1,,,503.9730000000002,15.496861935063974,1.1902437638308037,+,-,,8.935597317008098,503.9730000000002,83.52000000000001,1.0,5.0,5.0,6.525400000000005,0.3140927046608815
ClC1=CC=C2NC(=NC2=C1)C=3C=CC(=CC3)NC=4N=C(N=C5C=CC=CC54)C=6C=CC=CC6,S. aureus,,4.0,http://doi.org/10.31788/RJC.2023.1638382,47b,hybrid,CC1=NC2=CC(=C(C=C2C(=N1)Cl)F)F,хиназолин,,447.92900000000014,8.92998667199489,0.9508508107045156,+,-,,8.884273883353071,447.92900000000014,66.49000000000001,2.0,4.0,4.0,7.237100000000004,0.29869267671515504
N=1C(=NC(NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3)=C5C=CC=CC15)C=6C=CC=CC6,S. aureus,,4.0,http://doi.org/10.31788/RJC.2023.1638382,47c,hybrid,CC1=NC2=CC(=C(C=C2C(=N1)Cl)F)F,,,413.4840000000001,9.67389306478606,0.9856012823877666,+,-,,8.871238734620038,413.4840000000001,66.49000000000001,2.0,4.0,4.0,6.583700000000005,0.3423435973667957
N2=C1C=CC=CC1=C(N=C2C3=CC=C(C=C3)C4=CC=C(C=C4)[Cl])N(C5=CC=C(C=C5)C7=NC6=C(C=CC=C6)[N]7[H])[H],S. aureus,,4.0,http://doi.org/10.31788/RJC.2023.1638382,47h,hybrid,CC1=NC2=CC(=C(C=C2C(=N1)Cl)F)F,,,524.0270000000002,7.63319447280388,0.8827063271516367,+,-,,8.960752099666463,524.0270000000002,66.49000000000001,2.0,4.0,5.0,8.9041,0.23618254482929182
N2=C1C=CC=CC1=C(N=C2C3=CC=C(C=C3)C4=CC=C(C=C4)Cl)N(C5=CC=C(C=C5)C7=NC6=C(C=CC(=C6)F)[N]7[H])[H],S. aureus,,4.0,http://doi.org/10.31788/RJC.2023.1638382,47i,hybrid,CC1=NC2=CC(=C(C=C2C(=N1)Cl)F)F,,,542.0170000000002,7.379842329668624,0.8680470832205538,+,-,,8.973200021478227,542.0170000000002,66.49000000000001,2.0,4.0,5.0,9.0432,0.22796374628922247
CCCCCCN1C2=CC=CC=C2N=C1CN3C=NC4=C3N=CN=C4N5CCOCC5,S. aureus,1.6,,https://doi.org/10.1016/j.ejphar.2021.174027,5,hybrid,,,,419.5330000000003,1.6,0.2041199826559248,+,-,,8.858125234884326,419.5330000000003,73.89,0.0,8.0,8.0,3.641200000000002,0.4060834745846419
O=N(=O)C=1C=CC=CC1C=NC2=NC=3C=CC=CC3N2C,S. aureus,,25.0,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,4c,hybrid,C1CNC1,азетидин,,280.28700000000003,89.19429013832249,1.950337053470412,+,-,,8.723384134642414,280.28700000000003,73.32,0.0,5.0,3.0,3.2321000000000017,0.4197384391731497
ClC=1C=CC=CC1C=NC2=NC=3C=CC=CC3N2C,S. aureus,,25.0,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,4g,hybrid,C1CNC1,,,269.735,92.68355979016442,1.967002705820737,+,-,,8.695921646084624,269.735,30.18,0.0,3.0,2.0,3.9773000000000014,0.6474205147491234
O=C1N(C2=NC=3C=CC=CC3N2C)C(C4=CC=C(Cl)C=C4)C1Cl,S. aureus,,25.0,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,5a,hybrid,C1CNC1,,,346.217,72.20904808256094,1.858591619815133,+,-,,9.022168641975847,346.217,38.13,0.0,3.0,2.0,3.9220000000000015,0.5210435263331866
O=C1N(C2=NC=3C=CC=CC3N2C)C(C4=CC=C(C=C4)N(=O)=O)C1Cl,S. aureus,,25.0,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,5b,hybrid,C1CNC1,,,356.769,70.07335278569607,1.8455528975919269,+,-,,9.042970786773743,356.769,81.27000000000001,0.0,5.0,3.0,3.176800000000002,0.3122009787353947
O=C1N(C2=NC=3C=CC=CC3N2C)C(C=4C=CC=CC4Cl)C1Cl,S. aureus,,25.0,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,5g,hybrid,C1CNC1,,,346.217,72.20904808256094,1.858591619815133,+,-,,9.022168641975847,346.217,38.13,0.0,3.0,2.0,3.9220000000000015,0.5210435263331866
ClC1=CC=C(C=NC2=NC=3C=CC=CC3N2C)C=C1,S. aureus,,50.0,http://dx.doi.org/10.1016/j.arabjc.2011.02.011,4a,hybrid,C1CNC1,,,269.735,185.36711958032885,2.268032701484718,+,-,,8.695921646084624,269.735,30.18,0.0,3.0,2.0,3.9773000000000014,0.6474205147491234
