Smiles,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,SureChEMBLReward,GlaxoReward,DockingScore1Reward,DockingScore2Reward,Reward,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,SureChEMBLProperty,GlaxoProperty,DockingScore1Property,DockingScore2Property,Epoch,file_name,SAScore,Lipinski,QED,BRENK,Predicted MIC
c1cc2c(c(-c3nnc(-c4cc(-c5c[nH]c6ccccc56)cc5[nH]c(-c6nnco6)nc45)o3)c1)OCO2,-0.2069000000000036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.6,14.2,25.5931,5.206900000000004,37,9,2,0,0,0,-11.6,-14.2,200,AB,3.173011497634249,True,0.3408242955936833,False,0.06729240044526166
OC1CCCC1c1nnc(-c2cc(-c3nnc(-c4ccon4)o3)c3[nH]cnc3c2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.5,6.8,17.3,2.9463,30,10,2,0,0,0,-10.5,-6.8,200,AB,4.016855061312866,True,0.4560064566611966,False,0.04192353988196734
O=C(Cc1cc(-c2nnco2)cc2nc(-c3nnco3)[nH]c12)c1c[nH]c2ccccc12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,10.3,20.3,3.569600000000001,31,8,2,0,0,0,-10.0,-10.3,200,AB,3.183996178518785,True,0.4104274387062693,False,0.06822790107227723
c1cc2ccc(-c3nnc(-c4nnc(-c5cc6[nH]cnc6cc5-c5ccoc5)o4)o3)cc2[nH]1,-0.071200000000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,12.5,22.7288,5.071200000000001,33,8,2,0,0,0,-10.3,-12.5,200,AB,3.187634052391126,True,0.3910019715134067,False,0.030418607557087213
c1ccc2c(-c3nc4cc(-c5nnc(-c6ccncc6)o5)cc(-c5nnco5)c4[nH]3)ccnc2c1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,10.2,20.2,4.940100000000004,35,9,1,0,0,0,-10.0,-10.2,200,AB,2.96479274410801,True,0.3892144937629636,False,0.052071632906137484
c1cc2ccc(-c3nnc(-c4cc(N5CCCCC5)c5[nH]c(-c6nnco6)nc5c4)o3)cc2[nH]1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,12.9,23.5,4.801500000000003,34,8,2,0,0,0,-10.6,-12.9,200,AB,3.126527698757859,True,0.3905653736551231,False,0.22408263217340454
c1ccc2c(-c3nc4cc(N5CCCC5)cc(-c5nnc(-c6ccno6)o5)c4[nH]3)c[nH]c2c1,-0.0164000000000035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,12.6,23.2836,5.016400000000004,33,7,2,0,0,0,-10.7,-12.6,200,AB,2.9996885978456724,True,0.3982158819176151,False,0.008831894396438337
c1ccc(-c2nnc(-c3cc(-c4nnco4)c4[nH]c(-c5cccc6c5OCO6)nc4c3)o2)nc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.9,13.1,24.0,4.120600000000002,34,10,1,0,0,0,-10.9,-13.1,200,AB,3.099516839029352,True,0.4163234584354087,False,0.0747812915289932
O=C1CCC(c2nc3c(-c4ccc5cc[nH]c5c4)cc(Nc4ccc5cc[nH]c5c4)cc3[nH]2)N1,-0.8872000000000035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.0,10.9,21.0128,5.887200000000004,34,3,5,0,0,0,-11.0,-10.9,200,AB,3.446046691902924,True,0.2334152647170736,False,1.215058143827099
[NH3+]C1CCC(c2nnc(-c3cc(-c4nnco4)cc4[nH]c(C5CCC(=O)N5)nc34)o2)C1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,12.0,22.6,1.491999999999999,31,8,3,0,0,0,-10.6,-12.0,200,AB,4.595684655246694,True,0.4459925281131142,False,0.34040718048723234
c1cc(-c2cc(-c3nnco3)cc3nc(-c4ccc5cc[nH]c5c4)[nH]c23)cc(-c2nnco2)n1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.2,13.4,24.6,4.873200000000003,34,8,2,0,0,0,-11.2,-13.4,200,AB,3.2268919521515222,True,0.3907184282908689,False,0.013699906473686093
O=C1CCCN1c1nnc(-c2ccc3nc[nH]c3c2-c2nnc(-c3cccc4cccnc34)o2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,13.3,23.9,4.004900000000003,35,9,1,0,0,0,-10.6,-13.3,200,AB,3.1370701278780846,True,0.4096817031113005,False,0.1049093937686807
c1cc(-c2nnc(-c3cc(-c4ccc5cc[nH]c5c4)c4[nH]c(-c5nnco5)nc4c3)o2)on1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.1,13.2,24.3,4.466200000000002,33,9,2,0,0,0,-11.1,-13.2,200,AB,3.3211655209225954,True,0.4074742070496147,False,0.07366681182897834
OC1CCCC1c1cc(-c2nnc(-c3c[nH]c4ccccc34)o2)c2[nH]c(-c3nnco3)nc2c1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.5,9.8,20.3,4.439600000000004,34,8,3,0,0,0,-10.5,-9.8,200,AB,3.9247194329259454,True,0.3554783161955033,False,0.03873138741149621
O=C(Oc1nnc(-c2c[nH]c3ccccc23)o1)c1ccc(-c2ccnc3ccccc23)c2nc[nH]c12,-0.5286000000000035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.1,12.2,21.7714,5.528600000000004,36,7,2,0,0,0,-10.1,-12.2,200,AB,2.96683432010313,True,0.323005233980381,False,0.05780347517482406
c1ccc2c(-c3nnc(-c4cc5[nH]cnc5cc4-c4nnc(-c5ccc6c(c5)OCO6)o4)o3)c[nH]c2c1,-0.2069000000000009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.5,13.4,24.6931,5.206900000000001,37,9,2,0,0,0,-11.5,-13.4,200,AB,3.0161782336009866,True,0.3408242955936835,False,0.15652347439394468
[NH3+]C1CCC(c2nnc(-c3ccc(C4CCC(=O)N4)c4[nH]c(-c5cccc6cccnc56)nc34)o2)C1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,11.3,21.6,3.657200000000001,36,6,3,0,0,0,-10.3,-11.3,200,AB,4.389395762187361,True,0.3589815110651955,False,0.0736474897659366
c1ccc(-c2ccc(-c3nnc(-c4nnco4)o3)c3[nH]c(-c4cccc5cccnc45)nc23)cc1,-0.5451000000000032,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.0,10.3,20.7549,5.545100000000003,35,8,1,0,0,0,-11.0,-10.3,200,AB,2.9049008759761428,True,0.3655270883715921,False,0.07375498195431564
O=C1CCC(c2cc(Nc3nnc(N4CCCC4=O)o3)cc3[nH]cnc23)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.1,11.6,20.7,1.7673999999999996,27,7,3,0,0,0,-9.1,-11.6,200,AB,3.7490021583659487,True,0.6406313331578006,False,1.0432414616672445
c1cc2ccc(Nc3cc(-c4nnco4)c4[nH]c(-c5ccon5)nc4c3)cc2[nH]1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.1,12.2,22.3,4.492800000000003,29,7,3,0,0,0,-10.1,-12.2,200,AB,3.200285611176397,True,0.4097823197357215,False,0.003546963051958228
OC1CCCC1c1nnc(-c2nc3cc(-c4nnc(N5CCCCC5)o4)ccc3[nH]2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.5,11.4,20.9,3.281600000000001,31,9,2,0,0,0,-9.5,-11.4,200,AB,3.709109387394841,True,0.5095278286827911,False,0.10917261359145625
c1nc2cc(C3CCCCCC3)cc(-c3nnc(-c4nnc(-c5ccon5)o4)o3)c2[nH]1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,11.9,22.200000000000003,4.755700000000003,31,9,1,0,0,0,-10.3,-11.9,200,AB,3.239399485240116,True,0.4109314965076427,False,0.014194338329553588
c1ccc2c(-c3nnc(-c4nnc(-c5cc(-c6ccno6)cc6[nH]cnc56)o4)o3)c[nH]c2c1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,12.8,23.5,4.466200000000001,33,9,2,0,0,0,-10.7,-12.8,200,AB,3.1577878985449725,True,0.4074742070496147,False,0.05086222286386522
c1cc2c(c(-c3nnc(-c4nnc(-c5cc(C6CCNCC6)cc6nc[nH]c56)o4)o3)c1)OCO2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.4,12.8,22.200000000000003,3.5256000000000007,34,10,2,0,0,0,-9.4,-12.8,200,AB,3.2611435358619296,True,0.4121806040115818,False,0.04136301400004796
O=CC1C=CC(Nc2cc(-c3nnco3)c3[nH]c(-c4ccc5cc[nH]c5c4)nc3c2)C1,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,9.9,10.8,19.700000000000003,4.316700000000002,31,6,3,0,1,0,-9.9,-10.8,200,AB,4.229476444251027,True,0.2938508225393385,True,0.028195567851670947
O=C1CCC(c2cc(-c3cc(-c4ccc5cc[nH]c5c4)c4nc[nH]c4c3-c3nnco3)no2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.3,13.0,24.3,4.367300000000004,34,7,3,0,0,0,-11.3,-13.0,200,AB,3.9514683217582167,True,0.3616816732203891,False,7.934345852035767
NC(=O)Nc1nnc(-c2ccc3nc(-c4nnc(-c5ccnc6ccccc56)o4)[nH]c3c2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.1,12.5,22.6,3.3687000000000014,33,9,3,0,0,0,-10.1,-12.5,200,AB,2.8322472309651303,True,0.3716744534833145,False,0.008886062084839778
c1nc2cc(-c3nnc(C4CCCO4)o3)cc(-c3nnc(C4CCCCC4)o3)c2[nH]1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.2,8.7,18.9,4.562100000000003,30,8,1,0,0,0,-10.2,-8.7,200,AB,3.50862787288832,True,0.5241264560187964,False,0.022022393695053932
O=CNc1nnc(-c2cc(Cc3ccccc3)cc3[nH]c(-c4ccc5c(c4)OCO5)nc23)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,10.2,12.6,21.8,4.167700000000002,33,7,2,0,1,0,-10.2,-12.6,200,AB,2.8433245618816354,True,0.3816628871144865,True,0.05679219836732607
Oc1csc(-c2cc3[nH]cnc3cc2-c2nnc(-c3ccc4cc[nH]c4c3)o2)n1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.2,11.2,21.4,4.590300000000002,29,7,3,0,0,0,-10.2,-11.2,200,AB,3.091554366959508,True,0.3999755194284119,False,0.059315819439379316
O=C1CCC(NC(=O)c2nc3c(-c4ccc5cc[nH]c5c4)cc(O)cc3[nH]2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.1,11.7,21.8,2.3827000000000003,28,4,5,0,0,0,-10.1,-11.7,200,AB,3.501939675411082,True,0.3771612025074039,False,0.0976698015901205
[NH3+]C1CCC(c2nnc(-c3cc4nc(-c5ccnc6ccccc56)[nH]c4cc3O)o2)C1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.8,11.7,21.5,3.411700000000001,31,6,3,0,0,0,-9.8,-11.7,200,AB,3.922593826367239,True,0.4157137533742306,False,0.01272227540199993
[NH3+]C1CCC(c2nnc(-c3cc(-c4nnc(C5CCC(=O)N5)o4)c4[nH]cnc4c3)o2)C1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.5,12.5,23.0,1.491999999999999,31,8,3,0,0,0,-10.5,-12.5,200,AB,4.612939093116516,True,0.4459925281131142,False,0.06988948023076949
O=C1CCCN1c1nnc(-c2cc(-c3nnc(-c4ccc5c(c4)OCO5)o3)cc3nc[nH]c23)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.4,13.3,23.700000000000003,3.1854000000000005,34,10,1,0,0,0,-10.4,-13.3,200,AB,3.120839889071912,True,0.426823813996932,False,0.06464692880061425
Nc1ccccc1-c1nnc(-c2cc3[nH]c(-c4c[nH]c5ccccc45)nc3cc2-c2nnco2)o1,-0.0604000000000022,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,10.7,12.7,22.3396,5.060400000000002,35,8,3,0,1,0,-10.7,-12.7,200,AB,3.023003116043766,True,0.3086447477040429,True,0.0144071410634625
O=C1CCC(c2nnc(-c3cc(Nc4nnco4)cc4[nH]cnc34)o2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.7,11.9,21.6,1.6905999999999994,26,9,3,0,0,0,-9.7,-11.9,200,AB,3.825877015927474,True,0.4986272242125135,False,2.307665115453298
c1nnc(-c2nc3cc(Nc4ccc5c(c4)OCO5)cc(N4CCCC4)c3[nH]2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.3,11.4,20.700000000000003,3.685400000000001,29,8,2,0,0,0,-9.3,-11.4,200,AB,2.910194364492048,True,0.5440870155230297,False,0.19075843752666632
NC(=O)c1nnc(-c2cc(C(=O)Nc3ccc4cc[nH]c4c3)cc3[nH]cnc23)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,8.5,19.1,2.4454,29,6,4,0,0,0,-10.6,-8.5,200,AB,2.8222270094333126,True,0.3710232549092576,False,0.08712682084284393
O=C1CCC(Nc2cc(-c3nnc(-c4ccc5c(c4)OCO5)o3)c3[nH]cnc3c2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.9,12.2,22.1,2.6566,30,8,3,0,0,0,-9.9,-12.2,200,AB,3.5773093422055187,True,0.4737293478123658,False,0.0782225701509067
O=C1CCC(Nc2ccc(-c3nnco3)c3[nH]c(-c4ccc5cc[nH]c5c4)nc23)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,12.5,23.2,3.4092,30,6,4,0,0,0,-10.7,-12.5,200,AB,3.7713204052997273,True,0.3670590459713196,False,0.12428876452758732
c1nc2ccc(-c3nnc(C4CCCC4)o3)c(-c3nnc(C4CCCCC4)o3)c2[nH]1,-0.3682000000000034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.9,12.2,21.7318,5.368200000000003,30,7,1,0,0,0,-9.9,-12.2,200,AB,2.976017109661269,True,0.4871745116903537,False,0.15432808039233842
NC(=O)c1cc(-c2nnc(-c3ccon3)o2)c2nc(-c3ccc4c(c3)OCO4)[nH]c2c1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.8,12.8,23.6,2.7625,31,9,2,0,0,0,-10.8,-12.8,200,AB,2.954462621607469,True,0.4495925869874266,False,0.028179435920826723
NC(=O)Nc1nnc(-c2cc(-c3ccncc3)c3[nH]c(-c4ccccc4N)nc3c2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,9.9,12.9,21.8,3.4147000000000007,31,7,4,0,1,0,-9.9,-12.9,200,AB,2.805808318987012,True,0.3286919133585059,True,0.004431011087364754
c1nnc(-c2cc(-c3nc4c(-c5nnco5)cc(C5CCCNC5)cc4[nH]3)no2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.8,10.2,19.0,2.7848999999999995,30,10,2,0,0,0,-8.8,-10.2,200,AB,3.8946955651960113,True,0.4583929656213842,False,0.09674163210168313
O=C1CCC(c2nc3cc(Cc4ccccn4)cc(-c4nnc(-c5cccc6c5OCO6)o4)c3[nH]2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.5,11.0,22.5,3.945500000000002,36,8,2,0,0,0,-11.5,-11.0,200,AB,3.596793034444487,True,0.3870826404603915,False,0.3287767101599609
O=C1CCCN1c1nnc(-c2cc3nc[nH]c3cc2-c2nnc(C3CCC(O)C3)o2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,12.0,22.3,2.4181,31,9,2,0,0,0,-10.3,-12.0,200,AB,3.995322651388373,True,0.5066832690586435,False,0.007628106967503164
Nc1nnc(-c2ccc3nc[nH]c3c2-c2nnc(-c3ccc4cc[nH]c4c3)o2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.9,12.2,23.1,3.3934000000000006,29,8,3,0,0,0,-10.9,-12.2,200,AB,3.0819570503226563,True,0.4202513364446275,False,0.15611938940932568
Nc1cc(C(F)OC2CCC(=O)N2)cc2[nH]c(-c3c[nH]c4ccccc34)nc12,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,9.4,10.9,19.3,3.5142000000000007,28,4,4,0,1,0,-9.4,-10.9,200,AB,3.914195948633478,True,0.4068620202786067,True,0.014900080845806742
O=C1CCCN1C(=O)NCc1cc(-c2nnco2)c2nc(-c3nnco3)[nH]c2c1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.7,11.3,21.0,1.4948999999999997,29,9,2,0,0,0,-9.7,-11.3,200,AB,3.2896301703900037,True,0.5232398687605785,False,0.10267002819621185
N=Cc1cc(-c2nnc(NC(N)=O)o2)cc2[nH]c(-c3ccc4cc[nH]c4c3)nc12,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,10.8,12.6,22.4,3.2494700000000005,29,6,5,0,1,0,-10.8,-12.6,200,AB,3.154303932510236,True,0.2989215088018399,True,0.010552861027473787
O=C1CCCN1c1nc2cc(-c3ccc4cc[nH]c4c3)cc(-c3nnc(-c4ccc5c(c4)OCO5)o3)c2[nH]1,-0.2837000000000031,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.1,10.0,21.8163,5.283700000000003,38,7,2,0,0,0,-12.1,-10.0,200,AB,3.088375449528076,False,0.3347175922268511,False,0.15834662108211722
O=C1CCC(c2cc(-c3nnc(-c4cc5[nH]cnc5cc4-c4ccc5cc[nH]c5c4)o3)no2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,12.5,23.2,4.367300000000003,34,7,3,0,0,0,-10.7,-12.5,200,AB,3.741667560143594,True,0.3616816732203892,False,1.6700438105102757
c1cc(-c2nnc(-c3ccc4cc[nH]c4c3)o2)c2nc(Oc3nnco3)[nH]c2c1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.8,8.4,18.200000000000003,3.9365000000000014,29,8,2,0,0,0,-9.8,-8.4,200,AB,3.1819895899562383,True,0.4663393798000035,False,2.904273065111746
O=C(Oc1nnc(-c2ccc3cc[nH]c3c2)o1)c1ccc2[nH]c(-c3ccc4cc[nH]c4c3)nc2c1,-0.4617000000000031,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,10.9,21.1383,5.461700000000003,35,6,3,0,0,0,-10.7,-10.9,200,AB,2.9554352166354825,True,0.2994907821557981,False,0.019331107915366724
Nc1cc(-c2nnc(-c3ccc4cc[nH]c4c3)o2)c2nc[nH]c2c1-c1nnco1,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,11.2,12.6,22.8,3.3934000000000006,29,8,3,0,1,0,-11.2,-12.6,200,AB,3.233870288247521,True,0.3931284666208728,True,0.08525202953322884
c1cc2c(c(-c3nc4cc(-c5nnc(N6CCCC6)o5)cc(-c5ccncc5)c4[nH]3)c1)OCO2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.5,12.6,23.1,4.670800000000005,34,8,1,0,0,0,-10.5,-12.6,200,AB,2.9487729476266367,True,0.4196909745631956,False,0.06034423680314073
O=C1CCC(c2nnc(-c3cc(-c4nnco4)cc4nc(-c5ccnc6ccccc56)[nH]c34)o2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.4,12.7,23.1,3.829200000000001,35,9,2,0,0,0,-10.4,-12.7,200,AB,3.643828968028213,True,0.3968125470077464,False,0.6681683006434915
c1ccc2c(-c3nnc(-c4ccc(Oc5nnco5)c5[nH]cnc45)o3)c[nH]c2c1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.3,13.3,22.6,3.936500000000001,29,8,2,0,0,0,-9.3,-13.3,200,AB,3.1350399878342223,True,0.4663393798000036,False,0.071634838665633
O=C1CCC(c2ccc(-c3nnc(-c4c[nH]c5ccccc45)o3)c3nc(-c4nnco4)[nH]c23)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.6,13.4,24.0,3.7623000000000015,34,8,3,0,0,0,-10.6,-13.4,200,AB,3.74921577034923,True,0.3655840762655319,False,3.8968954797501394
c1cc2c(c(-c3cc4nc(-c5ccncc5)[nH]c4cc3-c3nnc(-c4ccon4)o3)c1)OCO2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,10.9,21.200000000000003,4.725600000000004,34,9,1,0,0,0,-10.3,-10.9,200,AB,3.080865255318945,True,0.4057312921085265,False,0.056912837877638484
c1cc2ccc(-c3nnc(-c4nnc(-c5nc6cc(-c7ccoc7)ccc6[nH]5)o4)o3)cc2[nH]1,-0.0712000000000019,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.5,12.0,22.4288,5.071200000000002,33,8,2,0,0,0,-10.5,-12.0,200,AB,3.0732424439995185,True,0.3910019715134067,False,0.012800128824690272
NC(=O)c1nc2c(-c3nnco3)c(-c3ccc4c(c3)OCO4)cc(-c3ccc4cc[nH]c4c3)c2[nH]1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.1,8.8,18.9,4.255800000000002,35,7,3,0,0,0,-10.1,-8.8,200,AB,3.228408610959603,True,0.3534248159321816,False,0.09686278776283197
O=C(C(=O)c1nnco1)c1cc(-c2c[nH]c3cc(-c4ccc5c(c4)OCO5)ccc23)c2nc[nH]c2c1,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,10.1,8.0,17.1,4.555500000000002,36,8,2,1,0,0,-10.1,-8.0,200,AB,3.1771341776781075,True,0.2725101021816113,True,0.29499313408897887
NC(=O)Nc1nnc(-c2nc3cc(-c4ccc5cc[nH]c5c4)c(-c4nnco4)cc3[nH]2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.0,12.0,23.0,3.301800000000001,32,8,4,0,0,0,-11.0,-12.0,200,AB,3.2704614150636937,True,0.3308132477005029,False,0.02406328675908556
O=C1CCC(c2cc(-c3ccc4c(c3)OCO4)c3nc(Nc4nnco4)[nH]c3c2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.2,13.0,23.2,3.0363,30,8,3,0,0,0,-10.2,-13.0,200,AB,3.6459987112634273,True,0.4736185267228416,False,2.8683831026762863
OC1CCCC1c1nnc(Nc2cc3nc[nH]c3cc2-c2nnco2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.8,11.6,21.4,2.3679,26,9,3,0,0,0,-9.8,-11.6,200,AB,3.973858719275301,True,0.5042041432809881,False,0.2293032050787978
O=C1CCCN1c1nnc(-c2cc(N3CCCC3)c3nc(-c4ccc5cc[nH]c5c4)[nH]c3c2)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.0,13.0,24.0,4.488200000000003,34,6,2,0,0,0,-11.0,-13.0,200,AB,2.998807291966049,True,0.4152779297905959,False,0.03248665409560423
O=C(c1ccc(-c2nnco2)c2nc[nH]c12)N(O)c1ccc2cc[nH]c2c1,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,8.4,5.5,12.9,3.1302000000000003,27,6,3,0,1,0,-8.4,-5.5,200,AB,3.221255659987973,True,0.3353432201144661,True,0.47177011536413627
c1ccc(-c2cc(-c3nnco3)cc3[nH]c(-c4nnc(-c5cccc6c5OCO6)o4)nc23)cc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.8,13.1,22.9,4.725600000000002,34,9,1,0,0,0,-9.8,-13.1,200,AB,2.987430866178673,True,0.4057312921085266,False,0.09987589854143783
O=C1CCC(c2ccc(-c3nnc(-c4ncc(-c5ccc6c(c5)OCO6)cn4)o3)c3nc[nH]c23)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.2,12.2,22.4,3.4167000000000005,35,9,2,0,0,0,-10.2,-12.2,200,AB,3.60252482601638,True,0.4065656776521854,False,2.881901087083638
O=C1CCC(c2nc3c(-c4ccc5cc[nH]c5c4)cc(-c4nnc(C(O)F)o4)cc3[nH]2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.0,11.2,22.2,3.6727000000000016,32,6,4,0,0,0,-11.0,-11.2,200,AB,3.940029881685196,True,0.342494306479487,False,1.1477877055427106
O=C(c1ccc2cc[nH]c2c1)c1nnc(-c2c(-c3nnco3)ccc3[nH]cnc23)o1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.2,11.5,21.7,3.3752000000000004,30,8,2,0,0,0,-10.2,-11.5,200,AB,3.2217903680882323,True,0.4315776666574724,False,0.07008356275495749
c1cc(Nc2nnc(-c3cc4[nH]cnc4cc3-c3ccc4c(c3)OCO4)o2)ccn1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.4,11.6,22.0,4.1472000000000016,30,8,2,0,0,0,-10.4,-11.6,200,AB,2.8229186481228066,True,0.4644809413709677,False,0.09732335795591371
O=C1CCC(c2cc(-c3nnc(-c4c[nH]c5ccccc45)o3)c3[nH]c(-c4ccoc4)nc3c2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,13.1,23.8,4.972300000000003,34,6,3,0,0,0,-10.7,-13.1,200,AB,3.612123767302771,True,0.3480488135567591,False,0.12187948808856193
O=C1CCC(c2nc3c(-c4nnco4)cc(NN4CCCC4=O)cc3[nH]2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.4,11.1,21.5,1.5133,27,7,3,0,0,0,-10.4,-11.1,200,AB,3.856376452426319,True,0.6372612265310015,False,2.9019600799783714
O=C(Nc1cc2[nH]c(-c3cccc4c3OCO4)nc2cc1-c1nnco1)c1c[nH]c2ccccc12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.6,12.4,22.0,4.742200000000002,35,7,3,0,0,0,-9.6,-12.4,200,AB,2.9152041515467246,True,0.3433005920935742,False,0.049841573216669675
O=C1CCC(c2nc3cc(-c4ccon4)cc(-c4nnc(-c5ccc6cc[nH]c6c5)o4)c3[nH]2)N1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.5,10.4,21.9,4.367300000000003,34,7,3,0,0,0,-11.5,-10.4,200,AB,3.7115035083538,True,0.3616816732203892,False,0.41792812338275337
c1ccc(-c2cc(-c3nnc(-c4ccccn4)o3)c3[nH]c(-c4nnco4)nc3c2)cc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.9,12.1,23.0,4.391900000000003,31,8,1,0,0,0,-10.9,-12.1,200,AB,2.8764158624113314,True,0.456768644406093,False,0.08841127382425244
c1cc2ccc(Nc3nnc(-c4cc5[nH]cnc5cc4-c4nnco4)o3)cc2[nH]1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.8,12.5,23.3,3.8878,29,8,3,0,0,0,-10.8,-12.5,200,AB,3.185470226561012,True,0.4166045795770916,False,0.1294292664128086
